date,rocket_type,fuel_type,payload_mass,launch_site_lat,launch_site_lon,launch_success,altitude,co2_concentration,nox_concentration,al2o3_concentration,temperature,pressure
2020-12-09,Falcon 9,Solid,3477.386934673367,28.44389233810595,-80.50340298126204,True,40000,271.59578063134603,0.05051333232126606,0.006440400230888135,213.231,0.4969567309517571
2020-12-16,Atlas V,LH2/LOX,3507.537688442211,28.486184018243677,-80.53566870949481,True,1000,407.65738314013305,0.11324907840157428,0.010257376221711712,286.277025,89874.11140590039
2020-12-16,Atlas V,LH2/LOX,3507.537688442211,28.486184018243677,-80.53566870949481,True,5000,388.2845544600408,0.12439865459715234,0.009856410563355546,278.785125,54018.46477091056
2020-12-16,Atlas V,LH2/LOX,3507.537688442211,28.486184018243677,-80.53566870949481,True,10000,377.24868010790095,0.08386438649560142,0.010001860463970638,269.42025,26434.754590986628
2020-12-16,Atlas V,LH2/LOX,3507.537688442211,28.486184018243677,-80.53566870949481,True,20000,338.93389776516636,0.08489245035051854,0.006336293374202369,250.6905,4327.55668917896
2020-12-16,Atlas V,LH2/LOX,3507.537688442211,28.486184018243677,-80.53566870949481,True,40000,274.68775037603376,0.046559302125226985,0.006166196712256275,213.231,0.4969567309517571
2020-12-23,Ariane 5,Solid,3537.688442211055,28.459198105230286,-80.63049923107592,True,1000,410.6214212219032,0.11109252994397874,0.011112137853416386,286.277025,89874.11140590039
2020-12-23,Ariane 5,Solid,3537.688442211055,28.459198105230286,-80.63049923107592,True,5000,396.1391059421541,0.0870171055865545,0.010068413665117461,278.785125,54018.46477091056
2020-12-23,Ariane 5,Solid,3537.688442211055,28.459198105230286,-80.63049923107592,True,10000,371.0898118694933,0.07972973664963222,0.010253389399455646,269.42025,26434.754590986628
2020-12-23,Ariane 5,Solid,3537.688442211055,28.459198105230286,-80.63049923107592,True,20000,340.7040746606011,0.05598442243328577,0.009610959133865088,250.6905,4327.55668917896
2020-12-23,Ariane 5,Solid,3537.688442211055,28.459198105230286,-80.63049923107592,True,40000,274.45783389967283,0.061926207391437144,0.005411718279046861,213.231,0.4969567309517571
2020-12-30,Falcon 9,RP-1/LOX,3567.8391959798996,28.510870828784334,-80.61981581832842,True,1000,407.4284016306597,0.10270958429041195,0.009086729991942561,286.277025,89874.11140590039
2020-12-30,Falcon 9,RP-1/LOX,3567.8391959798996,28.510870828784334,-80.61981581832842,True,5000,392.4284350707876,0.0731878185133517,0.009170625943767797,278.785125,54018.46477091056
2020-12-30,Falcon 9,RP-1/LOX,3567.8391959798996,28.510870828784334,-80.61981581832842,True,10000,378.51141054079784,0.07893091210232775,0.010716568052783898,269.42025,26434.754590986628
2020-12-30,Falcon 9,RP-1/LOX,3567.8391959798996,28.510870828784334,-80.61981581832842,True,20000,338.0764378853291,0.0747423986968292,0.0074748560291087,250.6905,4327.55668917896
2020-12-30,Falcon 9,RP-1/LOX,3567.8391959798996,28.510870828784334,-80.61981581832842,True,40000,272.97297167058764,0.06698451207339659,0.005409326702121542,213.231,0.4969567309517571
2021-01-06,Falcon 9,LH2/LOX,3597.989949748744,28.48366882554572,-80.65654501462471,True,1000,405.240803503818,0.10859739088761546,0.009992227192118477,286.277025,89874.11140590039
2021-01-06,Falcon 9,LH2/LOX,3597.989949748744,28.48366882554572,-80.65654501462471,True,5000,393.42029464593,0.08076969630011738,0.009431995701977627,278.785125,54018.46477091056
2021-01-06,Falcon 9,LH2/LOX,3597.989949748744,28.48366882554572,-80.65654501462471,True,10000,378.945174075067,0.06742860911447583,0.008372421764370875,269.42025,26434.754590986628
2021-01-06,Falcon 9,LH2/LOX,3597.989949748744,28.48366882554572,-80.65654501462471,True,20000,337.12781259285333,0.08404249424212143,0.008980376436251577,250.6905,4327.55668917896
2021-01-06,Falcon 9,LH2/LOX,3597.989949748744,28.48366882554572,-80.65654501462471,True,40000,272.9665133587493,0.04717622210126142,0.005414252129127279,213.231,0.4969567309517571
2021-01-13,Ariane 5,Solid,3628.140703517588,28.514026617027763,-80.64255815701247,True,1000,405.69958813991195,0.09442595354891462,0.010802713460728237,286.277025,89874.11140590039
2021-01-13,Ariane 5,Solid,3628.140703517588,28.514026617027763,-80.64255815701247,True,5000,390.99364806764305,0.10060805423541079,0.009209803472214525,278.785125,54018.46477091056
2021-01-13,Ariane 5,Solid,3628.140703517588,28.514026617027763,-80.64255815701247,True,10000,373.78525170642376,0.08448387471100918,0.009302884543683882,269.42025,26434.754590986628
2021-01-13,Ariane 5,Solid,3628.140703517588,28.514026617027763,-80.64255815701247,True,20000,343.9540001413709,0.07483809059426208,0.007036849495361784,250.6905,4327.55668917896
2021-01-13,Ariane 5,Solid,3628.140703517588,28.514026617027763,-80.64255815701247,True,40000,275.33276293986427,0.04807081069595461,0.00615649390060652,213.231,0.4969567309517571
2021-01-20,Ariane 5,LH2/LOX,3658.291457286432,28.550804676082347,-80.69551059643932,True,1000,406.50945614691466,0.09653676585241998,0.009417893462813874,286.277025,89874.11140590039
2021-01-20,Ariane 5,LH2/LOX,3658.291457286432,28.550804676082347,-80.69551059643932,True,5000,394.69959441036116,0.043698557505038045,0.010579646982948686,278.785125,54018.46477091056
2021-01-20,Ariane 5,LH2/LOX,3658.291457286432,28.550804676082347,-80.69551059643932,True,10000,373.3239369537497,0.09432831435223087,0.009319523056141437,269.42025,26434.754590986628
2021-01-20,Ariane 5,LH2/LOX,3658.291457286432,28.550804676082347,-80.69551059643932,True,20000,344.85411012171875,0.08008485102572192,0.007336712655492764,250.6905,4327.55668917896
2021-01-20,Ariane 5,LH2/LOX,3658.291457286432,28.550804676082347,-80.69551059643932,True,40000,270.1238233575114,0.05264886259828077,0.004825094742670193,213.231,0.4969567309517571
2021-01-27,Ariane 5,LH2/LOX,3688.4422110552764,28.446788924483226,-80.60424098373298,True,1000,404.7135883570588,0.09454820135399086,0.009216983181751365,286.277025,89874.11140590039
2021-01-27,Ariane 5,LH2/LOX,3688.4422110552764,28.446788924483226,-80.60424098373298,True,5000,393.0367659315908,0.091099637623089,0.009188697785737656,278.785125,54018.46477091056
2021-01-27,Ariane 5,LH2/LOX,3688.4422110552764,28.446788924483226,-80.60424098373298,True,10000,369.1669191364808,0.07162615314641489,0.009578391058669389,269.42025,26434.754590986628
2021-01-27,Ariane 5,LH2/LOX,3688.4422110552764,28.446788924483226,-80.60424098373298,True,20000,343.6773073490353,0.0563253827346895,0.007348225455012696,250.6905,4327.55668917896
2021-01-27,Ariane 5,LH2/LOX,3688.4422110552764,28.446788924483226,-80.60424098373298,True,40000,275.4772640685316,0.04957189877717932,0.0059331055277249325,213.231,0.4969567309517571
2021-02-03,Falcon 9,RP-1/LOX,3718.592964824121,28.54976056112387,-80.52449446600347,True,1000,410.8727041871557,0.09352549210247857,0.009400327783914756,286.277025,89874.11140590039
2021-02-03,Falcon 9,RP-1/LOX,3718.592964824121,28.54976056112387,-80.52449446600347,True,5000,392.46518618121286,0.120701097414692,0.009923891744475007,278.785125,54018.46477091056
2021-02-03,Falcon 9,RP-1/LOX,3718.592964824121,28.54976056112387,-80.52449446600347,True,10000,375.8858078097277,0.08189742281313445,0.009484935235363012,269.42025,26434.754590986628
2021-02-03,Falcon 9,RP-1/LOX,3718.592964824121,28.54976056112387,-80.52449446600347,True,20000,343.31591609149365,0.0652573618338973,0.00854930255355693,250.6905,4327.55668917896
2021-02-03,Falcon 9,RP-1/LOX,3718.592964824121,28.54976056112387,-80.52449446600347,True,40000,273.0310287600865,0.05576221084412729,0.005469426598207009,213.231,0.4969567309517571
2021-02-10,Ariane 5,LH2/LOX,3748.743718592965,28.46356737928399,-80.58222840379531,True,1000,405.3933868005423,0.0836084452880836,0.008832564011584863,286.277025,89874.11140590039
2021-02-10,Ariane 5,LH2/LOX,3748.743718592965,28.46356737928399,-80.58222840379531,True,5000,394.00080105039365,0.0894136264340004,0.008265344213630704,278.785125,54018.46477091056
2021-02-10,Ariane 5,LH2/LOX,3748.743718592965,28.46356737928399,-80.58222840379531,True,10000,381.82022811392636,0.07389348836467641,0.0099828926649174,269.42025,26434.754590986628
2021-02-10,Ariane 5,LH2/LOX,3748.743718592965,28.46356737928399,-80.58222840379531,True,20000,337.97550756261217,0.0831036383547354,0.007799551705105047,250.6905,4327.55668917896
2021-02-10,Ariane 5,LH2/LOX,3748.743718592965,28.46356737928399,-80.58222840379531,True,40000,272.07521987061654,0.057195074920269776,0.0060373559137975995,213.231,0.4969567309517571
2021-02-17,Ariane 5,LH2/LOX,3778.8944723618088,28.60742414245744,-80.53168805050171,True,1000,404.1662494118793,0.08616576215721505,0.008341824930125544,286.277025,89874.11140590039
2021-02-17,Ariane 5,LH2/LOX,3778.8944723618088,28.60742414245744,-80.53168805050171,True,5000,393.7951642716932,0.076682209393861,0.009503776208691323,278.785125,54018.46477091056
2021-02-17,Ariane 5,LH2/LOX,3778.8944723618088,28.60742414245744,-80.53168805050171,True,10000,377.4626477896653,0.09166295597987628,0.008349181831784468,269.42025,26434.754590986628
2021-02-17,Ariane 5,LH2/LOX,3778.8944723618088,28.60742414245744,-80.53168805050171,True,20000,343.9386976950416,0.07301811053326317,0.006932671392796007,250.6905,4327.55668917896
2021-02-17,Ariane 5,LH2/LOX,3778.8944723618088,28.60742414245744,-80.53168805050171,True,40000,272.7658783244268,0.060445533705428274,0.005595351411353924,213.231,0.4969567309517571
2021-02-24,Atlas V,RP-1/LOX,3809.0452261306536,28.58104879831247,-80.54633752995369,True,1000,409.19592601786997,0.08746238558816041,0.009272128938251328,286.277025,89874.11140590039
2021-02-24,Atlas V,RP-1/LOX,3809.0452261306536,28.58104879831247,-80.54633752995369,True,5000,389.9091894960886,0.10413032955064153,0.009449419558415257,278.785125,54018.46477091056
2021-02-24,Atlas V,RP-1/LOX,3809.0452261306536,28.58104879831247,-80.54633752995369,True,10000,373.1389879770374,0.08360608432514084,0.006235964110890875,269.42025,26434.754590986628
2021-02-24,Atlas V,RP-1/LOX,3809.0452261306536,28.58104879831247,-80.54633752995369,True,20000,343.6115975753333,0.07578573365029753,0.006075009479192083,250.6905,4327.55668917896
2021-02-24,Atlas V,RP-1/LOX,3809.0452261306536,28.58104879831247,-80.54633752995369,True,40000,270.4199704506852,0.052042271700908874,0.005211497544537098,213.231,0.4969567309517571
2021-03-03,Atlas V,RP-1/LOX,3839.1959798994976,28.494345983205687,-80.62734040447863,True,1000,408.94354757129935,0.10509772003109102,0.01025594058408269,286.277025,89874.11140590039
2021-03-03,Atlas V,RP-1/LOX,3839.1959798994976,28.494345983205687,-80.62734040447863,True,5000,385.42916922792443,0.08700045024318012,0.008837264371921396,278.785125,54018.46477091056
2021-03-03,Atlas V,RP-1/LOX,3839.1959798994976,28.494345983205687,-80.62734040447863,True,10000,373.2096835845457,0.08335321847337274,0.007986385613622544,269.42025,26434.754590986628
2021-03-03,Atlas V,RP-1/LOX,3839.1959798994976,28.494345983205687,-80.62734040447863,True,20000,342.2047184990422,0.08672087691171845,0.008544306990738937,250.6905,4327.55668917896
2021-03-03,Atlas V,RP-1/LOX,3839.1959798994976,28.494345983205687,-80.62734040447863,True,40000,273.0575108299104,0.07221588635833476,0.006683985068700306,213.231,0.4969567309517571
2021-03-10,Falcon 9,RP-1/LOX,3869.3467336683416,28.4518208277735,-80.63797533307032,True,1000,406.2811976774075,0.0917351844375664,0.011224646891154101,286.277025,89874.11140590039
2021-03-10,Falcon 9,RP-1/LOX,3869.3467336683416,28.4518208277735,-80.63797533307032,True,5000,395.81346112960955,0.07446339239026788,0.010531530253267309,278.785125,54018.46477091056
2021-03-10,Falcon 9,RP-1/LOX,3869.3467336683416,28.4518208277735,-80.63797533307032,True,10000,375.4088061128425,0.07741006848097744,0.007218714726683403,269.42025,26434.754590986628
2021-03-10,Falcon 9,RP-1/LOX,3869.3467336683416,28.4518208277735,-80.63797533307032,True,20000,340.9943761799222,0.07763512261687866,0.009269862123288173,250.6905,4327.55668917896
2021-03-10,Falcon 9,RP-1/LOX,3869.3467336683416,28.4518208277735,-80.63797533307032,True,40000,275.24780094883073,0.05069816621075527,0.0062336054365318425,213.231,0.4969567309517571
2021-03-17,Atlas V,LH2/LOX,3899.497487437186,28.44225670101627,-80.63605922784257,True,1000,409.041425365785,0.10016392347781092,0.009318717382559108,286.277025,89874.11140590039
2021-03-17,Atlas V,LH2/LOX,3899.497487437186,28.44225670101627,-80.63605922784257,True,5000,391.3866708549668,0.0999053129425846,0.009892331537248795,278.785125,54018.46477091056
2021-03-17,Atlas V,LH2/LOX,3899.497487437186,28.44225670101627,-80.63605922784257,True,10000,375.0277081399836,0.0539668594881777,0.00783852954543784,269.42025,26434.754590986628
2021-03-17,Atlas V,LH2/LOX,3899.497487437186,28.44225670101627,-80.63605922784257,True,20000,343.21588897069694,0.05291800114195923,0.008947344813093772,250.6905,4327.55668917896
2021-03-17,Atlas V,LH2/LOX,3899.497487437186,28.44225670101627,-80.63605922784257,True,40000,275.40564785561037,0.05589802540499895,0.006358758620537164,213.231,0.4969567309517571
2021-03-24,Atlas V,LH2/LOX,3929.6482412060304,28.543681425103728,-80.6858530974221,True,1000,408.156438001451,0.0971552708181234,0.008539849773587316,286.277025,89874.11140590039
2021-03-24,Atlas V,LH2/LOX,3929.6482412060304,28.543681425103728,-80.6858530974221,True,5000,395.697576469969,0.11438020293904594,0.008351839001969775,278.785125,54018.46477091056
2021-03-24,Atlas V,LH2/LOX,3929.6482412060304,28.543681425103728,-80.6858530974221,True,10000,371.95238206911665,0.08706493015879102,0.008436397863927195,269.42025,26434.754590986628
2021-03-24,Atlas V,LH2/LOX,3929.6482412060304,28.543681425103728,-80.6858530974221,True,20000,342.02903976718034,0.09187104157614896,0.006203463649382003,250.6905,4327.55668917896
2021-03-24,Atlas V,LH2/LOX,3929.6482412060304,28.543681425103728,-80.6858530974221,True,40000,276.4958772365717,0.05216665187324789,0.006307067387190297,213.231,0.4969567309517571
2021-03-31,Ariane 5,LH2/LOX,3959.7989949748744,28.498479861673474,-80.59838348836021,True,1000,408.42404270169413,0.10979644934282287,0.009961289022989697,286.277025,89874.11140590039
2021-03-31,Ariane 5,LH2/LOX,3959.7989949748744,28.498479861673474,-80.59838348836021,True,5000,393.7664033968036,0.09853892349468765,0.008901231339259524,278.785125,54018.46477091056
2021-03-31,Ariane 5,LH2/LOX,3959.7989949748744,28.498479861673474,-80.59838348836021,True,10000,370.998681556881,0.07263307785201963,0.008906185818451769,269.42025,26434.754590986628
2021-03-31,Ariane 5,LH2/LOX,3959.7989949748744,28.498479861673474,-80.59838348836021,True,20000,339.6996500244257,0.06862532359989987,0.009439400836548957,250.6905,4327.55668917896
2021-03-31,Ariane 5,LH2/LOX,3959.7989949748744,28.498479861673474,-80.59838348836021,True,40000,275.05112292665314,0.053454922506305784,0.006403220967393265,213.231,0.4969567309517571
2021-04-07,Ariane 5,RP-1/LOX,3989.9497487437184,28.5463433442876,-80.74522321982884,True,1000,405.3330342317004,0.1005312864959886,0.010337212361934725,286.277025,89874.11140590039
2021-04-07,Ariane 5,RP-1/LOX,3989.9497487437184,28.5463433442876,-80.74522321982884,True,5000,391.71604950932254,0.0847367283543356,0.010662735227545078,278.785125,54018.46477091056
2021-04-07,Ariane 5,RP-1/LOX,3989.9497487437184,28.5463433442876,-80.74522321982884,True,10000,377.5221439931281,0.058827410511652654,0.008398677662971551,269.42025,26434.754590986628
2021-04-07,Ariane 5,RP-1/LOX,3989.9497487437184,28.5463433442876,-80.74522321982884,True,20000,339.7134854174307,0.07053116674163314,0.008689921831007117,250.6905,4327.55668917896
2021-04-07,Ariane 5,RP-1/LOX,3989.9497487437184,28.5463433442876,-80.74522321982884,True,40000,273.37174526934075,0.04397530829842601,0.005770071097824831,213.231,0.4969567309517571
2021-04-14,Atlas V,Solid,4020.100502512563,28.61021144846478,-80.57042922453567,True,1000,408.1950028349915,0.09563082115847153,0.009261770808348144,286.277025,89874.11140590039
2021-04-14,Atlas V,Solid,4020.100502512563,28.61021144846478,-80.57042922453567,True,5000,393.86892209303994,0.11736883804483138,0.009938353591310593,278.785125,54018.46477091056
2021-04-14,Atlas V,Solid,4020.100502512563,28.61021144846478,-80.57042922453567,True,10000,379.4109224941705,0.08118736598402351,0.008992474099988346,269.42025,26434.754590986628
2021-04-14,Atlas V,Solid,4020.100502512563,28.61021144846478,-80.57042922453567,True,20000,341.59528670532745,0.07916236709190085,0.008352415685104734,250.6905,4327.55668917896
2021-04-14,Atlas V,Solid,4020.100502512563,28.61021144846478,-80.57042922453567,True,40000,271.4953950912238,0.06094999460150122,0.00502326843662687,213.231,0.4969567309517571
2021-04-21,Atlas V,LH2/LOX,4050.251256281407,28.461480853064195,-80.59640595321405,True,1000,402.609457262376,0.13056734272295847,0.009394980467915912,286.277025,89874.11140590039
2021-04-21,Atlas V,LH2/LOX,4050.251256281407,28.461480853064195,-80.59640595321405,True,5000,395.01403480075203,0.11850355833715966,0.007301266725160447,278.785125,54018.46477091056
2021-04-21,Atlas V,LH2/LOX,4050.251256281407,28.461480853064195,-80.59640595321405,True,10000,378.9305103287615,0.09754147030567917,0.010476357552839738,269.42025,26434.754590986628
2021-04-21,Atlas V,LH2/LOX,4050.251256281407,28.461480853064195,-80.59640595321405,True,20000,338.7128587625051,0.09470908210891493,0.007408468454717848,250.6905,4327.55668917896
2021-04-21,Atlas V,LH2/LOX,4050.251256281407,28.461480853064195,-80.59640595321405,True,40000,275.4428889618867,0.05525538025760189,0.006462461283861083,213.231,0.4969567309517571
2021-04-28,Atlas V,Solid,4080.402010050251,28.438493087812095,-80.57642800667526,True,1000,406.7287191536662,0.07160443205678575,0.006810661417285641,286.277025,89874.11140590039
2021-04-28,Atlas V,Solid,4080.402010050251,28.438493087812095,-80.57642800667526,True,5000,393.5201738268692,0.09070819807800035,0.00987830990384928,278.785125,54018.46477091056
2021-04-28,Atlas V,Solid,4080.402010050251,28.438493087812095,-80.57642800667526,True,10000,375.1399113022635,0.11579658732512649,0.009207483415045474,269.42025,26434.754590986628
2021-04-28,Atlas V,Solid,4080.402010050251,28.438493087812095,-80.57642800667526,True,20000,340.54929734771,0.08171368021849122,0.007657060162494955,250.6905,4327.55668917896
2021-04-28,Atlas V,Solid,4080.402010050251,28.438493087812095,-80.57642800667526,True,40000,273.51919380156136,0.04540988732859027,0.005994848878884237,213.231,0.4969567309517571
2021-05-05,Falcon 9,RP-1/LOX,4110.552763819096,28.50962801172663,-80.54714918585259,True,1000,405.1617224551287,0.08223496227925349,0.011855978509391915,286.277025,89874.11140590039
2021-05-05,Falcon 9,RP-1/LOX,4110.552763819096,28.50962801172663,-80.54714918585259,True,5000,389.80092747808874,0.09454310427653856,0.00873733236679868,278.785125,54018.46477091056
2021-05-05,Falcon 9,RP-1/LOX,4110.552763819096,28.50962801172663,-80.54714918585259,True,10000,376.650191878253,0.07189708709597,0.009756321141541995,269.42025,26434.754590986628
2021-05-05,Falcon 9,RP-1/LOX,4110.552763819096,28.50962801172663,-80.54714918585259,True,20000,346.7570571325638,0.06798315334493664,0.008973575090145057,250.6905,4327.55668917896
2021-05-05,Falcon 9,RP-1/LOX,4110.552763819096,28.50962801172663,-80.54714918585259,True,40000,272.569574644542,0.06810381489785627,0.007313099391657595,213.231,0.4969567309517571
2021-05-12,Falcon 9,LH2/LOX,4140.703517587939,28.557237980572616,-80.59006027058305,True,1000,405.8880609235007,0.07633827535561823,0.010838603543561729,286.277025,89874.11140590039
2021-05-12,Falcon 9,LH2/LOX,4140.703517587939,28.557237980572616,-80.59006027058305,True,5000,393.56186613950604,0.10155315265462769,0.009177147210247854,278.785125,54018.46477091056
2021-05-12,Falcon 9,LH2/LOX,4140.703517587939,28.557237980572616,-80.59006027058305,True,10000,373.40097808201637,0.10436019796844855,0.00928781099510043,269.42025,26434.754590986628
2021-05-12,Falcon 9,LH2/LOX,4140.703517587939,28.557237980572616,-80.59006027058305,True,20000,338.0577740812074,0.08579132204847821,0.008388934878373201,250.6905,4327.55668917896
2021-05-12,Falcon 9,LH2/LOX,4140.703517587939,28.557237980572616,-80.59006027058305,True,40000,272.68273548468625,0.06905399917424157,0.005629096102591642,213.231,0.4969567309517571
2021-05-19,Falcon 9,Solid,4170.854271356784,28.452976985510713,-80.51842141311725,True,1000,406.0805985013227,0.1102905021937505,0.009975995320827415,286.277025,89874.11140590039
2021-05-19,Falcon 9,Solid,4170.854271356784,28.452976985510713,-80.51842141311725,True,5000,388.93645009788617,0.0970482688951847,0.00910632969763303,278.785125,54018.46477091056
2021-05-19,Falcon 9,Solid,4170.854271356784,28.452976985510713,-80.51842141311725,True,10000,378.190073006853,0.09090513347549076,0.009085056887742653,269.42025,26434.754590986628
2021-05-19,Falcon 9,Solid,4170.854271356784,28.452976985510713,-80.51842141311725,True,20000,339.04603875736905,0.07509414918544771,0.008776080875210123,250.6905,4327.55668917896
2021-05-19,Falcon 9,Solid,4170.854271356784,28.452976985510713,-80.51842141311725,True,40000,271.78026064425063,0.05528430369649128,0.005438132369010594,213.231,0.4969567309517571
2021-05-26,Atlas V,LH2/LOX,4201.005025125628,28.501731236937964,-80.56890270945239,True,1000,403.06140147620465,0.0976301463882135,0.010072063153228566,286.277025,89874.11140590039
2021-05-26,Atlas V,LH2/LOX,4201.005025125628,28.501731236937964,-80.56890270945239,True,5000,398.6490226169604,0.08799208900662316,0.009452339195747811,278.785125,54018.46477091056
2021-05-26,Atlas V,LH2/LOX,4201.005025125628,28.501731236937964,-80.56890270945239,True,10000,372.3956311589133,0.09705208908764774,0.009358285301417952,269.42025,26434.754590986628
2021-05-26,Atlas V,LH2/LOX,4201.005025125628,28.501731236937964,-80.56890270945239,True,20000,345.3876533608953,0.09074670287871271,0.008281125335073827,250.6905,4327.55668917896
2021-05-26,Atlas V,LH2/LOX,4201.005025125628,28.501731236937964,-80.56890270945239,True,40000,272.393190334156,0.057261125871306065,0.005933391922720943,213.231,0.4969567309517571
2021-06-02,Atlas V,LH2/LOX,4231.155778894472,28.56850218305855,-80.6378563423408,True,1000,409.4196909947163,0.11114465598999884,0.009606548710781792,286.277025,89874.11140590039
2021-06-02,Atlas V,LH2/LOX,4231.155778894472,28.56850218305855,-80.6378563423408,True,5000,388.71343454966444,0.1133340978642338,0.010052780258982045,278.785125,54018.46477091056
2021-06-02,Atlas V,LH2/LOX,4231.155778894472,28.56850218305855,-80.6378563423408,True,10000,374.9547356392585,0.09612720019693784,0.009067375175625027,269.42025,26434.754590986628
2021-06-02,Atlas V,LH2/LOX,4231.155778894472,28.56850218305855,-80.6378563423408,True,20000,344.96321148221534,0.05526367507338581,0.007682247226789255,250.6905,4327.55668917896
2021-06-02,Atlas V,LH2/LOX,4231.155778894472,28.56850218305855,-80.6378563423408,True,40000,276.53144236429074,0.06024887558444983,0.007063564000988524,213.231,0.4969567309517571
2021-06-09,Falcon 9,LH2/LOX,4261.306532663317,28.418356108075482,-80.61188555210728,True,1000,402.9484572311721,0.1147931401753098,0.010902102179219296,286.277025,89874.11140590039
2021-06-09,Falcon 9,LH2/LOX,4261.306532663317,28.418356108075482,-80.61188555210728,True,5000,388.08169712759627,0.09025816200939242,0.009398797350065621,278.785125,54018.46477091056
2021-06-09,Falcon 9,LH2/LOX,4261.306532663317,28.418356108075482,-80.61188555210728,True,10000,371.37955425422297,0.08522752453528304,0.009785864826700746,269.42025,26434.754590986628
2021-06-09,Falcon 9,LH2/LOX,4261.306532663317,28.418356108075482,-80.61188555210728,True,20000,340.6893590178548,0.08060266459397476,0.008199496226182122,250.6905,4327.55668917896
2021-06-09,Falcon 9,LH2/LOX,4261.306532663317,28.418356108075482,-80.61188555210728,True,40000,273.30904651105584,0.04967903868867699,0.006395288384930339,213.231,0.4969567309517571
2021-06-16,Falcon 9,Solid,4291.457286432161,28.511765898071953,-80.7130645513375,True,1000,401.8619078927935,0.09901627961009361,0.011271631477112909,286.277025,89874.11140590039
2021-06-16,Falcon 9,Solid,4291.457286432161,28.511765898071953,-80.7130645513375,True,5000,391.6304685733732,0.08414072713982886,0.010189240331836609,278.785125,54018.46477091056
2021-06-16,Falcon 9,Solid,4291.457286432161,28.511765898071953,-80.7130645513375,True,10000,376.2827706749479,0.09882818598298132,0.009034648637125746,269.42025,26434.754590986628
2021-06-16,Falcon 9,Solid,4291.457286432161,28.511765898071953,-80.7130645513375,True,20000,335.6959355397887,0.09154343423274428,0.009656021105982621,250.6905,4327.55668917896
2021-06-16,Falcon 9,Solid,4291.457286432161,28.511765898071953,-80.7130645513375,True,40000,275.901415347006,0.026065074513307567,0.00627065292750334,213.231,0.4969567309517571
2021-06-23,Atlas V,RP-1/LOX,4321.608040201005,28.47299484532006,-80.6451095220236,True,1000,405.1947645468726,0.08280593987698187,0.01002150484002189,286.277025,89874.11140590039
2021-06-23,Atlas V,RP-1/LOX,4321.608040201005,28.47299484532006,-80.6451095220236,True,5000,392.48844319383,0.10165043000507554,0.00955375117984018,278.785125,54018.46477091056
2021-06-23,Atlas V,RP-1/LOX,4321.608040201005,28.47299484532006,-80.6451095220236,True,10000,372.75110003938863,0.08120086519898262,0.008335837299307486,269.42025,26434.754590986628
2021-06-23,Atlas V,RP-1/LOX,4321.608040201005,28.47299484532006,-80.6451095220236,True,20000,337.3754587248056,0.06177525693164914,0.007831145064091846,250.6905,4327.55668917896
2021-06-23,Atlas V,RP-1/LOX,4321.608040201005,28.47299484532006,-80.6451095220236,True,40000,276.1808414839479,0.05109257989139893,0.005545541535148326,213.231,0.4969567309517571
2021-06-30,Ariane 5,LH2/LOX,4351.75879396985,28.506207829548565,-80.61904982029667,True,1000,403.0690050834817,0.0993418468979866,0.011067466741264026,286.277025,89874.11140590039
2021-06-30,Ariane 5,LH2/LOX,4351.75879396985,28.506207829548565,-80.61904982029667,True,5000,398.6743796200914,0.09848760228133502,0.009632994055504612,278.785125,54018.46477091056
2021-06-30,Ariane 5,LH2/LOX,4351.75879396985,28.506207829548565,-80.61904982029667,True,10000,374.338782288386,0.08386800060234208,0.009566257581945632,269.42025,26434.754590986628
2021-06-30,Ariane 5,LH2/LOX,4351.75879396985,28.506207829548565,-80.61904982029667,True,20000,340.87947833650895,0.07588448256082463,0.00797972218019966,250.6905,4327.55668917896
2021-06-30,Ariane 5,LH2/LOX,4351.75879396985,28.506207829548565,-80.61904982029667,True,40000,272.1516771115184,0.05493072839657597,0.00478835632272552,213.231,0.4969567309517571
2021-07-07,Falcon 9,RP-1/LOX,4381.909547738694,28.535489214529186,-80.5726863195221,True,1000,408.21612008531326,0.13377350450030773,0.009353476820988565,286.277025,89874.11140590039
2021-07-07,Falcon 9,RP-1/LOX,4381.909547738694,28.535489214529186,-80.5726863195221,True,5000,393.9914484585465,0.10650844231459873,0.010716204509081588,278.785125,54018.46477091056
2021-07-07,Falcon 9,RP-1/LOX,4381.909547738694,28.535489214529186,-80.5726863195221,True,10000,375.10644923929783,0.06484465883970597,0.009240508755763887,269.42025,26434.754590986628
2021-07-07,Falcon 9,RP-1/LOX,4381.909547738694,28.535489214529186,-80.5726863195221,True,20000,341.98823839330277,0.07374500340655775,0.007893190301692528,250.6905,4327.55668917896
2021-07-07,Falcon 9,RP-1/LOX,4381.909547738694,28.535489214529186,-80.5726863195221,True,40000,273.62069422336884,0.05857023882308764,0.00619188582614395,213.231,0.4969567309517571
2021-07-14,Atlas V,RP-1/LOX,4412.060301507538,28.511040425394405,-80.63751805142708,True,1000,405.93571849631746,0.1045890249411805,0.009617819460207887,286.277025,89874.11140590039
2021-07-14,Atlas V,RP-1/LOX,4412.060301507538,28.511040425394405,-80.63751805142708,True,5000,394.7624899835807,0.08555567094186069,0.009569405282542085,278.785125,54018.46477091056
2021-07-14,Atlas V,RP-1/LOX,4412.060301507538,28.511040425394405,-80.63751805142708,True,10000,371.36805223251093,0.08395674929612693,0.00951073984901698,269.42025,26434.754590986628
